year,block,population,lat,long
2013,geoId/371190055171,3015,35.3818305,-80.77694500000001
2013,geoId/371190056051,1944,35.2871895,-80.739101
2013,geoId/371190057172,1261,35.1496275,-80.71935400000001
2013,geoId/371199802001,0,35.11269153918355,-80.9311720366167
2013,geoId/371190030082,1586,35.0925685,-80.8473765
2013,geoId/371190031082,1480,35.132495,-80.87016750000001
2013,geoId/371190059092,1613,35.148311,-80.980431
2013,geoId/371190020035,1535,35.154041500000005,-80.751387
2013,geoId/371190044001,941,35.269835,-80.88175
2013,geoId/371190058331,1370,35.106801,-80.752557
2013,geoId/371190064061,2322,35.4771675,-80.864209
2013,geoId/371190008002,546,35.2246005,-80.8232405
2013,geoId/371190010001,1092,35.228124,-80.80537849999999
2013,geoId/371190010002,519,35.2224355,-80.8062315
2013,geoId/371190029041,1409,35.136827,-80.7963255
2013,geoId/371190055092,1777,35.366852,-80.79838799999999
2013,geoId/371190056172,76,35.2411375,-80.699849
2013,geoId/371190020023,1543,35.167858499999994,-80.80054849999999
2013,geoId/371190030075,633,35.1037065,-80.820869
2013,geoId/371190030172,2336,35.096198,-80.798002
2013,geoId/371190053012,653,35.2711045,-80.8040895
2013,geoId/371190056203,2512,35.232726,-80.6631795
2013,geoId/371190013002,1164,35.2378085,-80.7950055
2013,geoId/371190028003,1671,35.196599,-80.8223705
2013,geoId/371190043031,2345,35.2567285,-80.930545
2013,geoId/371190055213,3694,35.348136499999995,-80.7135405
2013,geoId/371190062142,2868,35.398709,-80.8856145
2013,geoId/371190056202,1868,35.2210795,-80.6678545
2013,geoId/371190056211,2957,35.247704999999996,-80.645573
2013,geoId/371190021002,1841,35.184026,-80.7842355
2013,geoId/371190027013,402,35.200238,-80.8350025
2013,geoId/371190030083,2241,35.0955725,-80.83498349999999
2013,geoId/371190031052,2202,35.126678999999996,-80.860822
2013,geoId/371190041002,1604,35.233034,-80.866022
2013,geoId/371190050002,76,35.2553965,-80.8397985
2013,geoId/371190041001,805,35.2391645,-80.866454
2013,geoId/371190020022,1820,35.169056999999995,-80.78590349999999
2013,geoId/371190058291,1026,35.0933625,-80.873149
2013,geoId/371190058373,522,35.043779,-80.855079
2013,geoId/371190060091,1210,35.2883125,-80.950058
2013,geoId/371190062152,2167,35.36993,-80.89607000000001
2013,geoId/371190015071,1756,35.2472685,-80.74815749999999
2013,geoId/371190038064,2604,35.171371,-80.895601
2013,geoId/371190063023,2467,35.3987865,-80.78144549999999
2013,geoId/371190039031,982,35.19988,-80.923427
2013,geoId/371190055132,1235,35.355603,-80.78488949999999
2013,geoId/371190013003,484,35.234831,-80.8022105
2013,geoId/371190022003,852,35.176302500000006,-80.8061445
2013,geoId/371190030073,1771,35.1190045,-80.816161
2013,geoId/371190030112,507,35.135864,-80.84208749999999
2013,geoId/371190031091,2573,35.122889,-80.8753845
2013,geoId/371190032031,1982,35.1771875,-80.865539
2013,geoId/371190058411,2452,35.045764000000005,-80.839594
2013,geoId/371190058281,2204,35.1071575,-80.8674
2013,geoId/371190058471,1192,35.0850365,-80.762772
2013,geoId/371190027012,1100,35.2040445,-80.8300375
2013,geoId/371190030061,1653,35.1374345,-80.829318
2013,geoId/371190043051,2010,35.254017,-80.91192699999999
2013,geoId/371190055191,3176,35.372983500000004,-80.7536025
2013,geoId/371190056213,614,35.235493500000004,-80.617657
2013,geoId/371190058111,1986,35.1408275,-80.753492
2013,geoId/371190016091,783,35.2274075,-80.7420575
2013,geoId/371190017023,1045,35.202286,-80.768693
2013,geoId/371190019201,2536,35.182325,-80.7459675
2013,geoId/371190030062,2390,35.127661,-80.82997850000001
2013,geoId/371190059162,968,35.128099500000005,-80.904678
2013,geoId/371199801001,0,35.211863,-80.94708349999999
2013,geoId/371190020033,1377,35.156510499999996,-80.770856
2013,geoId/371190052001,693,35.2535505,-80.81764799999999
2013,geoId/371190058422,1222,35.0450125,-80.8034475
2013,geoId/371190059142,1259,35.116879999999995,-80.96891550000001
2013,geoId/371190064041,1538,35.4896575,-80.809392
2013,geoId/371190030181,2422,35.10772,-80.785683
2013,geoId/371190058372,1544,35.034369999999996,-80.84511499999999
2013,geoId/371190064033,1808,35.4880145,-80.83791199999999
2013,geoId/371190015073,1027,35.2417685,-80.744219
2013,geoId/371190029043,1502,35.143721,-80.811117
2013,geoId/371190056191,2152,35.254399500000005,-80.6753895
2013,geoId/371190059061,1576,35.234161,-80.9983715
2013,geoId/371190062121,2039,35.416201,-80.868849
2013,geoId/371190059112,2098,35.08190109308395,-81.000968
2013,geoId/371190016081,2264,35.239419999999996,-80.769965
2013,geoId/371190019222,3022,35.2165965,-80.69093649999999
2013,geoId/371190024001,1072,35.2100755,-80.814651
2013,geoId/371190055182,1564,35.3642105,-80.7662965
2013,geoId/371190056161,2085,35.264596499999996,-80.7127605
2013,geoId/371190058461,1550,35.0373315,-80.79321150000001
2013,geoId/371190004001,1111,35.2217795,-80.8591765
2013,geoId/371190025002,812,35.218481499999996,-80.8255005
2013,geoId/371190030153,1144,35.121112,-80.74807150000001
2013,geoId/371190059172,2216,35.106745000000004,-80.9604445
2013,geoId/371190021001,612,35.1904485,-80.7891505
2013,geoId/371190027022,1880,35.1787385,-80.8415545
2013,geoId/371190032032,828,35.1792995,-80.86087549999999
2013,geoId/371190039023,822,35.213539499999996,-80.88968
2013,geoId/371190055242,645,35.3118155,-80.78550899999999
2013,geoId/371190059143,2165,35.1258095,-80.96259
2013,geoId/371190055201,3724,35.342866,-80.75218050000001
2013,geoId/371190059063,1234,35.198451500000004,-80.98852049999999
2013,geoId/371190060101,1580,35.3033395,-80.9454525
2013,geoId/371190029032,1011,35.155872,-80.820149
2013,geoId/371190032012,1418,35.182269,-80.87248600000001
2013,geoId/371190042004,1053,35.2468435,-80.88850550000001
2013,geoId/371190001003,708,35.2303235,-80.8403395
2013,geoId/371190024003,478,35.2069535,-80.82092449999999
2013,geoId/371190058112,1838,35.1327905,-80.74937
2013,geoId/371190064052,620,35.4733265,-80.8365235
2013,geoId/371190001002,1311,35.2316555,-80.845128
2013,geoId/371190019121,2087,35.2129415,-80.735233
2013,geoId/371190019153,900,35.159413,-80.741421
2013,geoId/371190029052,1018,35.167398000000006,-80.8270815
2013,geoId/371190030162,872,35.116986499999996,-80.766731
2013,geoId/371190057113,3538,35.163846,-80.67336
2013,geoId/371190055202,868,35.352885,-80.74311499999999
2013,geoId/371190030115,1070,35.125011,-80.8467385
2013,geoId/371190056052,1222,35.2943135,-80.735429
2013,geoId/371190058483,1012,35.0950465,-80.728793
2013,geoId/371190061062,1229,35.3578415,-80.853962
2013,geoId/371190019172,1771,35.204629499999996,-80.6812485
2013,geoId/371190058262,2463,35.074902,-80.8688735
2013,geoId/371190062043,2409,35.4753965,-80.92004
2013,geoId/371190015041,3453,35.2461355,-80.769488
2013,geoId/371190016051,2346,35.221069,-80.7755335
2013,geoId/371190038061,3158,35.1518565,-80.9185695
2013,geoId/371190063021,2154,35.390069499999996,-80.8221355
2013,geoId/371190016071,3746,35.2124525,-80.7486595
2013,geoId/371190048003,927,35.251037,-80.8485695
2013,geoId/371190058172,2854,35.0705285,-80.7821325
2013,geoId/371190058391,2721,35.0702125,-80.83959250000001
2013,geoId/371190063041,565,35.44559,-80.8202665
2013,geoId/371190020024,1184,35.159440000000004,-80.793373
2013,geoId/371190058151,2731,35.085545,-80.80426449999999
2013,geoId/371190015091,1511,35.2554985,-80.758802
2013,geoId/371190053052,1370,35.27152100000001,-80.78642500000001
2013,geoId/371190058171,1257,35.0821845,-80.7828895
2013,geoId/371190058381,2307,35.03506907063675,-80.86279182994704
2013,geoId/371190062122,1183,35.4098395,-80.8640605
2013,geoId/371190020031,1027,35.166365,-80.76334299999999
2013,geoId/371190029062,1535,35.159490500000004,-80.8422865
2013,geoId/371190015051,3378,35.2756715,-80.7527335
2013,geoId/371190017012,2112,35.214867999999996,-80.7945475
2013,geoId/371190062091,308,35.45734,-80.8793095
2013,geoId/371190019113,3125,35.188943,-80.7127185
2013,geoId/371190030161,2385,35.11077,-80.76843550000001
2013,geoId/371190058333,1044,35.114545500000006,-80.7298715
2013,geoId/371190012003,1648,35.226923,-80.79244700000001
2013,geoId/371190015101,1961,35.2591655,-80.7435615
2013,geoId/371190027023,783,35.1751945,-80.8354675
2013,geoId/371190030163,1275,35.1042645,-80.7729075
2013,geoId/371190058441,3498,35.0291285,-80.8294575
2013,geoId/371190039021,1526,35.212793500000004,-80.9063275
2013,geoId/371190055121,1164,35.306408,-80.81115750000001
2013,geoId/371190055232,2271,35.312844999999996,-80.74811550000001
2013,geoId/371190057142,1527,35.162924000000004,-80.6283865
2013,geoId/371190019211,2320,35.172835,-80.7310525
2013,geoId/371190030113,1459,35.131221499999995,-80.8481735
2013,geoId/371190058252,2055,35.0787905,-80.89561508291845
2013,geoId/371190060102,2789,35.288825,-80.93205649999999
2013,geoId/371190062101,3110,35.4256805,-80.89218550000001
2013,geoId/371190016032,1828,35.227301,-80.7581895
2013,geoId/371190019202,1012,35.173403,-80.7439545
2013,geoId/371190024002,1191,35.203856,-80.81380300000001
2013,geoId/371190055233,2291,35.324795,-80.7432635
2013,geoId/371190058123,1636,35.1493215,-80.73492999999999
2013,geoId/371190058482,1645,35.081348500000004,-80.7442675
2013,geoId/371190043023,1170,35.2653485,-80.894723
2013,geoId/371190058431,1826,35.038805499999995,-80.81988
2013,geoId/371190062081,2416,35.4725325,-80.881314
2013,geoId/371190019142,1529,35.1728845,-80.7614355
2013,geoId/371190045001,983,35.259280000000004,-80.8725935
2013,geoId/371190056181,1874,35.27131,-80.681759
2013,geoId/371190059081,1695,35.1229145,-81.02664899999999
2013,geoId/371190061044,2063,35.3067315,-80.886505
2013,geoId/371190046001,1605,35.264598500000005,-80.861985
2013,geoId/371190056101,1129,35.32507,-80.71104500000001
2013,geoId/371190058321,3212,35.100378000000006,-80.765406
2013,geoId/371190064072,1950,35.44646,-80.854901
2013,geoId/371190055111,1466,35.335663499999995,-80.8163175
2013,geoId/371190056121,2887,35.2999815,-80.71764250000001
2013,geoId/371190058231,1032,35.04949,-80.755821
2013,geoId/371190058351,2563,35.0972895,-80.70217650000001
2013,geoId/371190058451,1377,35.044034499999995,-80.7973455
2013,geoId/371190037002,1372,35.2039345,-80.87641500000001
2013,geoId/371190043021,1313,35.2558585,-80.900975
2013,geoId/371190057092,1778,35.13659,-80.7014085
2013,geoId/371190025001,850,35.216048,-80.82079150000001
2013,geoId/371190038081,2276,35.1387165,-80.890173
2013,geoId/371190058421,1480,35.047793,-80.812847
2013,geoId/371190062044,1498,35.4613355,-80.89567
2013,geoId/371190016061,3103,35.218254,-80.76042699999999
2013,geoId/371190016062,1061,35.218098999999995,-80.767089
2013,geoId/371190020041,1600,35.152007499999996,-80.7849015
2013,geoId/371190029063,1710,35.161176,-80.831687
2013,geoId/371190055241,941,35.309863,-80.770671
2013,geoId/371190058361,2694,35.054528000000005,-80.87567346568795
2013,geoId/371190015083,604,35.2333285,-80.73324400000001
2013,geoId/371190019111,964,35.182254,-80.72292350000001
2013,geoId/371190043022,2106,35.2597205,-80.88893300000001
2013,geoId/371190057121,2475,35.124213999999995,-80.685359
2013,geoId/371190058302,1855,35.0706565,-80.85505749999999
2013,geoId/371190040004,1295,35.234874,-80.92091450000001
2013,geoId/371190061031,2262,35.336124,-80.954969
2013,geoId/371190027021,2648,35.1882405,-80.8364505
2013,geoId/371190054011,3166,35.29127,-80.84285
2013,geoId/371190058161,3065,35.070991500000005,-80.80825200000001
2013,geoId/371190022004,1564,35.1872525,-80.8126525
2013,geoId/371190030151,1426,35.124041000000005,-80.774876
2013,geoId/371190058473,1018,35.068188,-80.756817
2013,geoId/371190060072,2030,35.323523,-80.968066
2013,geoId/371190060082,2383,35.3110225,-80.9576605
2013,geoId/371190063042,4002,35.430066,-80.8236725
2013,geoId/371190030074,1567,35.125411,-80.8210985
2013,geoId/371190032041,901,35.186094,-80.8607985
2013,geoId/371190055245,937,35.298936,-80.76739500000001
2013,geoId/371190056102,2901,35.318336,-80.7025005
2013,geoId/371190059111,2774,35.0733276473366,-81.0310075
2013,geoId/371190062042,1394,35.441297,-80.92357
2013,geoId/371190050001,1256,35.249359999999996,-80.8407645
2013,geoId/371190055082,1573,35.347858,-80.8100845
2013,geoId/371190055151,2314,35.3914895,-80.761826
2013,geoId/371190058232,1873,35.0661785,-80.742775
2013,geoId/371190061091,4712,35.3203465,-80.8528545
2013,geoId/371190062111,3235,35.432029,-80.874259
2013,geoId/371190029044,485,35.147405500000005,-80.795113
2013,geoId/371190030081,1771,35.106411,-80.83683049999999
2013,geoId/371190034001,2009,35.1938725,-80.84581349999999
2013,geoId/371190040002,519,35.2278295,-80.890558
2013,geoId/371190057101,1632,35.1852385,-80.70098250000001
2013,geoId/371190058313,382,35.0843305,-80.8491405
2013,geoId/371190019103,1520,35.1945045,-80.7287555
2013,geoId/371190019232,1692,35.2134115,-80.7119285
2013,geoId/371190038071,1039,35.1608775,-80.886743
2013,geoId/371190048001,1077,35.266741999999994,-80.847684
2013,geoId/371190057061,2309,35.191581,-80.66873849999999
2013,geoId/371190060073,1911,35.3380125,-80.971406
2013,geoId/371190018021,1426,35.1907315,-80.782804
2013,geoId/371190058152,714,35.092997,-80.78179
2013,geoId/371190058234,2858,35.0804055,-80.718582
2013,geoId/371190058341,3159,35.110063,-80.709455
2013,geoId/371190059161,1166,35.1361495,-80.9196175
2013,geoId/371190038051,1802,35.176925499999996,-80.911256
2013,geoId/371190053053,1813,35.272767,-80.7792305
2013,geoId/371190011001,477,35.215751499999996,-80.8060795
2013,geoId/371190018012,425,35.199847,-80.796749
2013,geoId/371190019154,2232,35.15507,-80.7441915
2013,geoId/371190019191,1575,35.1882765,-80.7547765
2013,geoId/371190020021,1783,35.1742295,-80.7811995
2013,geoId/371190033003,598,35.199169,-80.8617785
2013,geoId/371190055221,1378,35.320766,-80.790897
2013,geoId/371190059122,3356,35.152617,-80.9341365
2013,geoId/371190062132,2366,35.4060475,-80.9087025
2013,geoId/371190054042,2396,35.291516,-80.8070115
2013,geoId/371190059071,2921,35.165675,-80.9849975
2013,geoId/371190001004,313,35.227725,-80.838256
2013,geoId/371190011002,1361,35.211524499999996,-80.80831649999999
2013,geoId/371190014002,1244,35.243452500000004,-80.80286699999999
2013,geoId/371190015072,1225,35.251391999999996,-80.74143649999999
2013,geoId/371190030122,2519,35.098909500000005,-80.85319949999999
2013,geoId/371190031081,1565,35.123615,-80.870822
2013,geoId/371190053051,1586,35.271804,-80.79184649999999
2013,geoId/371190017024,2889,35.206931,-80.75583950000001
2013,geoId/371190053071,2154,35.280535,-80.78061199999999
2013,geoId/371190030152,1794,35.127742500000004,-80.76558299999999
2013,geoId/371190041003,195,35.227622000000004,-80.86999499999999
2013,geoId/371190047001,1999,35.244326,-80.85837400000001
2013,geoId/371190001005,831,35.2224375,-80.845299
2013,geoId/371190019123,1289,35.226547499999995,-80.7308
2013,geoId/371190030131,3137,35.100519000000006,-80.8194105
2013,geoId/371190057062,1068,35.207478,-80.6502665
2013,geoId/371190058251,2755,35.0664739726066,-80.887507052026
2013,geoId/371190058401,1971,35.059544,-80.833237
2013,geoId/371190051002,1140,35.2496845,-80.83067
2013,geoId/371190058311,2162,35.079163,-80.8309975
2013,geoId/371190058332,2350,35.1084265,-80.739148
2013,geoId/371190056201,2315,35.2293145,-80.6957005
2013,geoId/371190057171,2208,35.155961500000004,-80.730603
2013,geoId/371190004002,978,35.215295,-80.85172850000001
2013,geoId/371190015042,1562,35.244447,-80.7600015
2013,geoId/371190019182,1638,35.198781999999994,-80.755505
2013,geoId/371190031021,1598,35.152174,-80.855036
2013,geoId/371190038072,3720,35.1433385,-80.8978235
2013,geoId/371190055246,1012,35.284497,-80.7913685
2013,geoId/371190058122,1919,35.132056,-80.718471
2013,geoId/371190059072,1552,35.155240500000005,-80.996708
2013,geoId/371190062041,1508,35.4608565,-80.9202325
2013,geoId/371190028001,930,35.193608999999995,-80.817267
2013,geoId/371190061041,735,35.3096405,-80.932772
2013,geoId/371190031092,1489,35.123354,-80.87257
2013,geoId/371190038062,1918,35.1508065,-80.901894
2013,geoId/371190053011,2942,35.2587665,-80.8055085
2013,geoId/371190055122,1078,35.318439,-80.805025
2013,geoId/371190055181,3667,35.3538845,-80.772748
2013,geoId/371190007001,770,35.238517,-80.817576
2013,geoId/371190019162,2027,35.201025,-80.71381550000001
2013,geoId/371190029031,998,35.1626235,-80.80653699999999
2013,geoId/371190058121,2706,35.126512000000005,-80.73902
2013,geoId/371190060062,1780,35.26916550000001,-80.9540755
2013,geoId/371190042002,773,35.2414145,-80.872901
2013,geoId/371190055141,2221,35.327906,-80.792745
2013,geoId/371190058412,1378,35.052051,-80.839474
2013,geoId/371190056192,1910,35.2508955,-80.66315900000001
2013,geoId/371190009001,799,35.237992,-80.808838
2013,geoId/371190018013,593,35.207264499999994,-80.793235
2013,geoId/371190019203,648,35.18273,-80.7344305
2013,geoId/371190023001,525,35.201219,-80.80855550000001
2013,geoId/371190044002,3694,35.287093999999996,-80.8825035
2013,geoId/371190056053,2245,35.29943,-80.7284975
2013,geoId/371190020032,1392,35.160898,-80.7678905
2013,geoId/371190019151,1145,35.171386999999996,-80.7507475
2013,geoId/371190029033,1306,35.144726500000004,-80.8227985
2013,geoId/371190056171,2015,35.242641,-80.707265
2013,geoId/371190057064,1707,35.191169,-80.6495885
2013,geoId/371190058261,480,35.081573000000006,-80.8772355
2013,geoId/371190061032,1406,35.335378,-80.930425
2013,geoId/371190055143,3324,35.339128,-80.7766595
2013,geoId/371190057132,1923,35.141341,-80.655788
2013,geoId/371190064063,3732,35.464647,-80.85858400000001
2013,geoId/371190027011,647,35.195593,-80.8318735
2013,geoId/371190056182,1542,35.2541315,-80.681671
2013,geoId/371190059171,3300,35.1034205,-80.9715355
2013,geoId/371190062031,921,35.495377000000005,-80.91797
2013,geoId/371190017022,416,35.2044315,-80.781576
2013,geoId/371190032042,1613,35.1797025,-80.8552255
2013,geoId/371190056122,1671,35.294875,-80.71279150000001
2013,geoId/371190006002,1665,35.224675000000005,-80.833372
2013,geoId/371190020043,1660,35.136316,-80.7758925
2013,geoId/371190040001,1220,35.238003000000006,-80.88900100000001
2013,geoId/371190045002,1613,35.25071,-80.8757315
2013,geoId/371190056042,1954,35.306602999999996,-80.730684
2013,geoId/371190031032,2455,35.1693875,-80.8683575
2013,geoId/371190064071,1572,35.456332,-80.8556085
2013,geoId/371190042003,850,35.2381935,-80.879853
2013,geoId/371190052002,968,35.250601,-80.82401100000001
2013,geoId/371190061081,2060,35.31770950000001,-80.886505
2013,geoId/371190019152,2254,35.164527,-80.7473315
2013,geoId/371190020042,1262,35.1459765,-80.778726
2013,geoId/371190028002,1188,35.187911,-80.8250355
2013,geoId/371190055101,1326,35.324522,-80.8338225
2013,geoId/371190058342,1191,35.1014375,-80.714488
2013,geoId/371190059133,1209,35.144431499999996,-80.942589
2013,geoId/371190015082,2247,35.237323,-80.72715550000001
2013,geoId/371190019221,1733,35.222803,-80.712394
2013,geoId/371190036002,946,35.216426999999996,-80.868778
2013,geoId/371190057112,2222,35.159277,-80.69363849999999
2013,geoId/371190061071,2815,35.336953,-80.868137
2013,geoId/371190043041,2696,35.264172,-80.9097185
2013,geoId/371190045003,489,35.245414499999995,-80.8640265
2013,geoId/371190055081,2380,35.3530345,-80.81903
2013,geoId/371190017021,1403,35.209276,-80.773113
2013,geoId/371190022001,1335,35.186225500000006,-80.8021485
2013,geoId/371190030132,2065,35.1167815,-80.793743
2013,geoId/371190041004,722,35.2290845,-80.88038449999999
2013,geoId/371190059181,3614,35.090010938230705,-80.9750085
2013,geoId/371190061061,2050,35.349631,-80.87392249999999
2013,geoId/371190006001,921,35.225828,-80.8298085
2013,geoId/371190010003,831,35.2265825,-80.81316100000001
2013,geoId/371190033002,822,35.194837,-80.8670995
2013,geoId/371190042001,620,35.249790000000004,-80.8828745
2013,geoId/371190052003,1325,35.241890999999995,-80.82759949999999
2013,geoId/371190060104,848,35.2774065,-80.916653
2013,geoId/371190054012,2451,35.28805,-80.8661725
2013,geoId/371190055222,2125,35.3185795,-80.787761
2013,geoId/371190055223,1129,35.3225945,-80.7783915
2013,geoId/371190061072,1140,35.340582999999995,-80.8500225
2013,geoId/371190056151,1334,35.287941000000004,-80.6859995
2013,geoId/371190060081,1240,35.3022305,-80.982884
2013,geoId/371190012001,2732,35.226628500000004,-80.785016
2013,geoId/371190038063,2296,35.1633745,-80.904055
2013,geoId/371190058371,1756,35.058296999999996,-80.86129
2013,geoId/371190058282,667,35.099937,-80.864858
2013,geoId/371190059141,2075,35.110989000000004,-80.9804435
2013,geoId/371190019192,1712,35.191293,-80.74851050000001
2013,geoId/371190030171,997,35.1063195,-80.79967350000001
2013,geoId/371190034002,943,35.200335499999994,-80.84807699999999
2013,geoId/371190053061,665,35.264128,-80.787025
2013,geoId/371190055113,1581,35.329736499999996,-80.80580599999999
2013,geoId/371190063043,1325,35.4305195,-80.799969
2013,geoId/371190014001,1495,35.248393500000006,-80.790067
2013,geoId/371190038023,775,35.178526500000004,-80.8836895
2013,geoId/371190055192,1920,35.369327999999996,-80.7370085
2013,geoId/371190057131,1602,35.157300500000005,-80.660472
2013,geoId/371190064042,3349,35.4624555,-80.795128
2014,geoId/371190032011,1366,35.188577,-80.8700935
2014,geoId/371190057161,2020,35.1639715,-80.7228005
2014,geoId/371190015043,1472,35.237122,-80.748567
2014,geoId/371190043042,941,35.2696155,-80.9251635
2014,geoId/371190058472,2366,35.071892,-80.7617215
2014,geoId/371190060063,1118,35.251065499999996,-80.9537045
2014,geoId/371190062093,2200,35.4517715,-80.8755055
2014,geoId/371190009002,888,35.2379205,-80.8125715
2014,geoId/371190019141,2078,35.185253,-80.762858
2014,geoId/371190019231,2470,35.211045,-80.71963299999999
2014,geoId/371190046002,1984,35.256170499999996,-80.8608245
2014,geoId/371190059091,4992,35.1331265,-80.996531
2014,geoId/371190036001,442,35.2166955,-80.86285
2014,geoId/371190036003,855,35.212796499999996,-80.8801605
2014,geoId/371190018011,466,35.205451,-80.79952800000001
2014,geoId/371190055161,1755,35.386802,-80.7659745
2014,geoId/371190057063,1559,35.189155,-80.68229099999999
2014,geoId/371190059131,1574,35.143415,-80.967329
2014,geoId/371190060051,2858,35.273258,-80.99010849999999
2014,geoId/371190059101,5048,35.108453,-80.9993465
2014,geoId/371190063032,3225,35.4323705,-80.8541085
2014,geoId/371190005001,1348,35.234061499999996,-80.837671
2014,geoId/371190035001,1432,35.204877499999995,-80.8427165
2014,geoId/371190039032,685,35.2146715,-80.9147135
2014,geoId/371190040003,722,35.226989,-80.9040375
2014,geoId/371190055142,1524,35.3354815,-80.787365
2014,geoId/371190056091,3828,35.319715,-80.7208765
2014,geoId/371190019101,2581,35.195931,-80.733616
2014,geoId/371190056131,1904,35.2784895,-80.71990149999999
2014,geoId/371190057151,2597,35.208833,-80.5820665
2014,geoId/371190058271,2760,35.109137000000004,-80.8757255
2014,geoId/371190061043,4262,35.2962965,-80.9084545
2014,geoId/371190063022,2171,35.38996349999999,-80.8431555
2014,geoId/371190008001,1792,35.229055,-80.817962
2014,geoId/371190060071,3117,35.311431,-80.98397700000001
2014,geoId/371190061082,2367,35.3193675,-80.87758550000001
2014,geoId/371190017011,1376,35.209937499999995,-80.7893085
2014,geoId/371190032043,779,35.180434500000004,-80.8489685
2014,geoId/371190054041,2715,35.28356,-80.82081550000001
2014,geoId/371190058301,1165,35.077563,-80.858754
2014,geoId/371190058462,2253,35.041081000000005,-80.77884800000001
2014,geoId/371190029051,2029,35.171664,-80.818714
2014,geoId/371190043052,3280,35.243312,-80.90852000000001
2014,geoId/371190055172,1411,35.3781295,-80.765079
2014,geoId/371190062141,1426,35.396010000000004,-80.89957050000001
2014,geoId/371190064051,2498,35.492536,-80.86363700000001
2014,geoId/371190030071,915,35.135107500000004,-80.812239
2014,geoId/371190054031,2180,35.3007195,-80.82993450000001
2014,geoId/371190056141,1754,35.30606950000001,-80.692877
2014,geoId/371190058442,4019,35.0220595,-80.817497
2014,geoId/371190015092,1861,35.2606495,-80.7583205
2014,geoId/371190019161,1417,35.202447500000005,-80.6969025
2014,geoId/371190030072,1950,35.127679,-80.7988275
2014,geoId/371190031061,2251,35.145292999999995,-80.871883
2014,geoId/371190038021,1304,35.2036945,-80.88770550000001
2014,geoId/371190055133,622,35.343526999999995,-80.790863
2014,geoId/371190016082,1116,35.232241,-80.7502405
2014,geoId/371190055112,1250,35.33572,-80.8018255
2014,geoId/371190055212,1913,35.3367885,-80.732723
2014,geoId/371190019112,1531,35.1928515,-80.72111
2014,geoId/371190056041,2171,35.30236,-80.7412745
2014,geoId/371190057111,630,35.1766405,-80.684386
2014,geoId/371190030114,909,35.125752000000006,-80.838153
2014,geoId/371190037001,1387,35.207195999999996,-80.8672785
2014,geoId/371190056142,2242,35.299094000000004,-80.7007825
2014,geoId/371190031022,1611,35.1562805,-80.8679915
2014,geoId/371190058283,1041,35.111348500000005,-80.8605325
2014,geoId/371190061051,2970,35.342113,-80.894574
2014,geoId/371190018022,1301,35.1957035,-80.7787985
2014,geoId/371190019122,957,35.215648,-80.729337
2014,geoId/371190029061,1111,35.1647275,-80.843369
2014,geoId/371190039024,1119,35.20246950000001,-80.90732399999999
2014,geoId/371190053081,2225,35.2730155,-80.771761
2014,geoId/371190057173,2413,35.156335,-80.7065705
2014,geoId/371190019183,1679,35.200402999999994,-80.746088
2014,geoId/371190056043,1345,35.301553999999996,-80.73483
2014,geoId/371190057162,2351,35.170658,-80.71631
2014,geoId/371190060103,821,35.2893725,-80.915897
2014,geoId/371190001001,822,35.225701,-80.84913499999999
2014,geoId/371190015081,3048,35.248426,-80.7269965
2014,geoId/371190048002,1122,35.259279,-80.84915699999999
2014,geoId/371190059064,443,35.1939775,-80.974066
2014,geoId/371190062151,1914,35.3829745,-80.86218149999999
2014,geoId/371190064031,2294,35.504142,-80.8527955
2014,geoId/371190016092,2082,35.2160605,-80.743345
2014,geoId/371190055244,1684,35.298214,-80.7860845
2014,geoId/371190057122,1430,35.1207345,-80.671412
2014,geoId/371190058374,2731,35.0495105,-80.858143
2014,geoId/371190062112,2540,35.416861499999996,-80.8804105
2014,geoId/371199803001,0,35.2177245,-80.8380435
2014,geoId/371190019193,904,35.1921465,-80.74333200000001
2014,geoId/371190030121,1456,35.110693,-80.843557
2014,geoId/371190034003,1048,35.207535,-80.8548105
2014,geoId/371190057141,2232,35.2013565,-80.62648300000001
2014,geoId/371190019102,1224,35.192791,-80.737687
2014,geoId/371190055091,1699,35.358678499999996,-80.808157
2014,geoId/371190058233,2455,35.078106500000004,-80.7362785
2014,geoId/371190019124,1567,35.207468000000006,-80.7311305
2014,geoId/371190062033,1645,35.498922500000006,-80.8872985
2014,geoId/371190031033,466,35.160627000000005,-80.8559325
2014,geoId/371190057143,1398,35.178895499999996,-80.6036335
2014,geoId/371190058432,1181,35.0383905,-80.80972700000001
2014,geoId/371190058292,1426,35.0920665,-80.8617655
2014,geoId/371190031051,1453,35.140558,-80.85487350000001
2014,geoId/371190034004,711,35.2034815,-80.85893150000001
2014,geoId/371190053062,1768,35.260684999999995,-80.77858599999999
2014,geoId/371190055231,566,35.326786,-80.7616575
2014,geoId/371190055243,2957,35.3032385,-80.78915
2014,geoId/371190056111,2783,35.3309255,-80.7015345
2014,geoId/371190005003,2299,35.2297865,-80.8543315
2014,geoId/371190029045,1284,35.1348275,-80.7866895
2014,geoId/371190058413,2198,35.050276,-80.82478
2014,geoId/371190031023,1358,35.1588105,-80.87268449999999
2014,geoId/371190036004,946,35.219204000000005,-80.8758175
2014,geoId/371190051001,1269,35.2660765,-80.8279045
2014,geoId/371190057091,1970,35.1287545,-80.69587200000001
